Id	WT30_a	WT30_b	WT30_c	WTST30_a	WTST30_b	WTST30_c	norm.WT30_a	norm.WT30_b	norm.WT30_c	norm.WTST30_a	norm.WTST30_b	norm.WTST30_c	baseMean	WT	WTST30	FoldChange	log2FoldChange	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
CNAG_06602	10468	3731	3886	2654	2701	2894	4026	2482	2402	4368	5106	5921	4050.87	2970	5132	1.727	0.788	0.000167676088294359	0.000465141567896385	0.0586	0.0155	0.0314	0.0314	TRUE	0.7024
CNAG_06603	3053	1984	1921	888	716	682	1174	1320	1187	1462	1354	1395	1315.29	1227	1404	1.145	0.195	0.105582757682772	0.155889836343387	0.0024	0.0179	0.0095	0.0095	TRUE	0.0522
CNAG_06604	1567	906	1146	246	223	198	603	603	708	405	422	405	524.2	638	411	0.644	-0.635	2.56049540677543e-05	8.16587170433746e-05	0.0047	0.0233	0.0137	0.0137	TRUE	0.1111
CNAG_06605	104193	39787	42416	2916	3124	3264	40074	26462	26218	4800	5906	6678	18356.2	30918	5795	0.187	-2.416	8.16864495202577e-36	2.61126919056031e-34	0.046	0.0146	0.0268	0.0268	TRUE	0.822
CNAG_06606	5827	4266	3702	2488	1885	1582	2241	2837	2288	4095	3564	3237	3043.69	2455	3632	1.48	0.565	0.000139389401060222	0.000392739071079988	0.0157	0.0158	0.0155	0.0155	TRUE	0.2246
CNAG_06607	2041	1527	1554	530	457	397	785	1016	961	872	864	812	884.95	921	849	0.924	-0.114	0.445303199246355	0.530093058368619	0.0097	0.0196	0.0146	0.0146	TRUE	0.2035
CNAG_06608	3476	2179	2312	455	345	333	1337	1449	1429	749	652	681	1049.61	1405	694	0.495	-1.016	1.88788530662787e-15	1.96230041764065e-14	0.0018	0.0188	0.0102	0.0102	TRUE	0.0565
CNAG_06609	12	1	5	1	1	1	5	1	3	2	2	2	2.33	3	2	0.653	-0.614	0.690913534633089	0.756799906935259	0	2.0346	1.1229	1.1229	TRUE	0.3041
CNAG_06610	358	266	239	302	232	213	138	177	148	497	439	436	305.63	154	457	2.978	1.574	2.76900868467393e-18	3.48155322004364e-17	0.0079	0.0297	0.0197	0.0197	TRUE	0.1824
CNAG_06611	6998	4733	5232	1367	1234	1123	2691	3148	3234	2250	2333	2298	2658.98	3024	2294	0.758	-0.399	0.00103420338478373	0.00249068810898341	0.0051	0.0161	0.0101	0.0101	TRUE	0.114
CNAG_06612	2611	1332	1733	855	642	613	1004	886	1071	1407	1214	1254	1139.41	987	1292	1.309	0.388	0.00466386703163287	0.00979759047531804	0.0063	0.0184	0.0126	0.0126	TRUE	0.0956
CNAG_06613	2934	1666	1992	592	526	489	1128	1108	1231	974	994	1000	1072.84	1156	989	0.856	-0.224	0.0632070349465563	0.0992939443284219	0.0015	0.0187	0.0093	0.0093	TRUE	0.039
CNAG_06614	3052	1754	1388	4825	4076	3455	1174	1167	858	7942	7706	7069	4319.1	1066	7572	7.1	2.828	6.92421650420472e-79	1.02011772280425e-76	0.0153	0.0154	0.0159	0.0159	TRUE	0.3509
CNAG_06616	2739	1499	1565	593	487	533	1053	997	967	976	921	1091	1000.83	1006	996	0.989	-0.016	0.902502415720807	0.925583969633763	0.0026	0.019	0.0109	0.0109	TRUE	0.0794
CNAG_06617	2079	1689	1777	817	713	627	800	1123	1098	1345	1348	1283	1166.14	1007	1325	1.317	0.397	0.0142964141277515	0.0265588811797621	0.0176	0.0183	0.018	0.018	TRUE	0.3986
CNAG_06620	4951	3386	2933	959	781	699	1904	2252	1813	1578	1477	1430	1742.37	1990	1495	0.752	-0.412	0.00215598122142756	0.00487036157920487	0.0072	0.017	0.0122	0.0122	TRUE	0.1608
CNAG_06621	13086	7822	7773	2244	2057	1773	5033	5202	4805	3693	3889	3628	4374.96	5013	3737	0.745	-0.424	3.72935201004241e-05	0.000115934947578245	0.0011	0.0154	0.0073	0.0073	TRUE	0.0162
CNAG_06622	356	263	330	617	509	530	137	175	204	1016	962	1084	596.33	172	1021	5.96	2.575	7.31957934574896e-47	3.4688663794504e-45	0.0186	0.0222	0.0206	0.0206	TRUE	0.3883
CNAG_06623	10658	7726	6055	1579	1438	1239	4099	5139	3743	2599	2719	2535	3472.14	4327	2618	0.605	-0.725	6.8894310189167e-07	2.81942475937189e-06	0.0142	0.0156	0.0149	0.0149	TRUE	0.3281
CNAG_06624	3638	2220	2382	762	605	546	1399	1477	1472	1254	1144	1117	1310.52	1449	1172	0.809	-0.306	0.00980972968916583	0.0189026266998797	0.0012	0.0179	0.0091	0.0091	TRUE	0.0456
CNAG_06625	7951	5085	4510	1427	1287	1296	3058	3382	2788	2349	2433	2652	2776.86	3076	2478	0.805	-0.312	0.013170125971663	0.0246898876099475	0.0061	0.016	0.011	0.011	TRUE	0.0919
CNAG_06626	7333	4790	5492	1213	1058	904	2820	3186	3395	1997	2000	1850	2541.18	3134	1949	0.622	-0.685	2.8032381763428e-08	1.39380375062914e-07	0.0047	0.0161	0.0104	0.0104	TRUE	0.094
CNAG_06627	4590	2895	3204	656	627	596	1765	1925	1980	1080	1185	1219	1525.96	1890	1161	0.614	-0.703	9.33148074980178e-09	4.95606936061181e-08	0.0031	0.0174	0.0099	0.0099	TRUE	0.0456
CNAG_06628	6311	3632	3410	876	862	769	2427	2416	2108	1442	1630	1573	1932.58	2317	1548	0.668	-0.582	2.82740564372992e-06	1.0633367395981e-05	0.0042	0.0167	0.0104	0.0104	TRUE	0.0757
CNAG_06629	106	47	71	48	30	24	41	31	44	79	57	49	50.12	39	62	1.6	0.678	0.0609418862985473	0.096114303803876	0.0194	0.108	0.0721	0.0721	TRUE	0.458
CNAG_06630	5830	3526	3885	903	779	697	2242	2345	2401	1486	1473	1426	1895.63	2329	1462	0.628	-0.672	5.33968805042658e-10	3.35375958459137e-09	0	0.0168	0.0077	0.0077	TRUE	0.0132
CNAG_06631	3571	2360	2439	528	430	416	1373	1570	1508	869	813	851	1163.96	1484	844	0.57	-0.812	8.49460884752286e-11	5.80322219351436e-10	0.0028	0.0183	0.01	0.01	TRUE	0.0519
CNAG_06632	5308	3457	3246	4518	3533	3735	2042	2299	2006	7436	6679	7642	4684.07	2116	7252	3.429	1.778	3.85809108619828e-51	2.16084985877403e-49	0.0048	0.0153	0.0098	0.0098	TRUE	0.0696
CNAG_06633	80568	34936	46075	3834	3870	4032	30987	23236	28479	6310	7316	8249	17429.78	27567	7292	0.264	-1.919	8.33262554359538e-36	2.65118325394112e-34	0.019	0.0146	0.0169	0.0169	TRUE	0.2193
CNAG_06634	1507	958	1129	308	264	275	580	637	698	507	499	563	580.55	638	523	0.819	-0.287	0.0547268717161145	0.0873866758205977	0.0055	0.0224	0.0139	0.0139	TRUE	0.0803
CNAG_06635	6486	3939	4029	923	803	737	2495	2620	2490	1519	1518	1508	2024.99	2535	1515	0.598	-0.742	2.0584608055276e-12	1.64701167403312e-11	0	0.0166	0.0073	0.0073	TRUE	0.0104
CNAG_06636	434	226	288	128	140	104	167	150	178	211	265	213	197.23	165	230	1.388	0.473	0.0191094096774582	0.0343422087998235	0.0046	0.0381	0.0237	0.0237	TRUE	0.1836
CNAG_06637	4287	2720	2640	895	872	831	1649	1809	1632	1473	1649	1700	1651.93	1697	1607	0.947	-0.079	0.521537699651959	0.602944556557715	0.0035	0.0171	0.0101	0.0101	TRUE	0.0645
CNAG_06638	19134	10567	9411	1593	1465	1225	7359	7028	5817	2622	2770	2506	4683.69	6735	2633	0.391	-1.355	5.03830709838114e-25	9.51103264783537e-24	0.0081	0.0153	0.012	0.012	TRUE	0.1736
CNAG_06639	6436	3374	3109	1194	1153	1002	2475	2244	1922	1965	2180	2050	2139.36	2214	2065	0.932	-0.101	0.459510102475937	0.54357189915268	0.0086	0.0165	0.0128	0.0128	TRUE	0.162
CNAG_06640	15800	10732	8313	5859	4918	4378	6077	7138	5138	9643	9298	8957	7708.58	6118	9299	1.52	0.604	2.20396586931911e-05	7.10236647473877e-05	0.0138	0.0149	0.0145	0.0145	TRUE	0.2595
CNAG_06641	2050	1655	2240	427	380	336	788	1101	1385	703	718	687	897.07	1091	703	0.645	-0.634	0.00187463733884769	0.0042963872997534	0.0396	0.0195	0.0283	0.0283	TRUE	0.143
CNAG_06642	7894	6562	5342	2508	2142	1933	3036	4364	3302	4128	4050	3955	3805.8	3567	4044	1.134	0.181	0.241962327292198	0.316376363507472	0.0182	0.0155	0.017	0.017	TRUE	0.4653
CNAG_06643	659	337	483	131	106	95	253	224	299	216	200	194	231.09	259	203	0.787	-0.345	0.0842631528446222	0.12792369776613	0.0106	0.0346	0.0232	0.0232	TRUE	0.2054
CNAG_06644	13181	8066	6800	8814	7581	6555	5070	5365	4203	14507	14332	13411	9481.35	4879	14083	2.887	1.529	6.17887480313483e-33	1.80492390262262e-31	0.0083	0.0148	0.0117	0.0117	TRUE	0.1791
CNAG_06645	2797	1195	1885	462	432	414	1076	795	1165	760	817	847	909.97	1012	808	0.798	-0.326	0.05965036570554	0.0943705422628201	0.0209	0.0195	0.0201	0.0201	TRUE	0.4213
CNAG_06646	38259	18843	18379	6158	5740	4829	14715	12533	11360	10136	10852	9880	11579.13	12869	10289	0.799	-0.323	0.0134210012296948	0.0251185101722291	0.0098	0.0147	0.0122	0.0122	TRUE	0.1929
CNAG_06647	2534	1402	1573	1070	1003	840	975	932	972	1761	1896	1719	1375.89	960	1792	1.867	0.901	2.79399611253325e-15	2.86892600827846e-14	4e-04	0.0177	0.0086	0.0086	TRUE	0.0307
CNAG_06648	3342	1794	1999	562	463	469	1285	1193	1236	925	875	960	1079.01	1238	920	0.743	-0.429	0.000359015027433982	0.000941216572889784	8e-04	0.0187	0.0092	0.0092	TRUE	0.0207
CNAG_06649	581	546	545	138	110	116	223	363	337	227	208	237	265.98	308	224	0.73	-0.455	0.0489053658314623	0.0791951407980454	0.0351	0.032	0.0334	0.0334	TRUE	0.6966
CNAG_06650	413	297	445	172	166	129	159	198	275	283	314	264	248.72	211	287	1.367	0.451	0.0594776804249295	0.0941953467955589	0.041	0.0332	0.0367	0.0367	TRUE	0.7336
CNAG_06651	42	22	36	62	43	40	16	15	22	102	81	82	53.04	18	88	5.025	2.329	5.48932848814637e-11	3.80769489909601e-10	0	0.1029	0.0649	0.0649	TRUE	0.3165
CNAG_06652	446	298	366	306	274	222	172	198	226	504	518	454	345.31	199	492	2.484	1.313	1.21543372268867e-13	1.08954951569592e-12	0.0097	0.0279	0.0193	0.0193	TRUE	0.1748
CNAG_06653	156	60	84	88	82	67	60	40	52	145	155	137	98.13	51	146	2.859	1.516	2.06427496567811e-08	1.0463419179058e-07	0.0125	0.0622	0.0409	0.0409	TRUE	0.3056
CNAG_06654	635	406	497	146	126	113	244	270	307	240	238	231	255.19	274	236	0.866	-0.208	0.260177348926057	0.336107871458614	0.0067	0.0327	0.0198	0.0198	TRUE	0.1324
CNAG_06655	927	562	773	253	191	209	357	374	478	416	361	428	402.21	403	402	0.998	-0.002	0.989760908411129	0.992396756369614	0.0154	0.026	0.021	0.021	TRUE	0.313
CNAG_06656	2714	960	1454	325	359	297	1044	638	899	535	679	608	733.72	860	607	0.705	-0.505	0.0128362499364526	0.0241173456665758	0.037	0.0207	0.0278	0.0278	TRUE	0.3136
CNAG_06657	991	562	678	288	265	220	381	374	419	474	501	450	433.19	391	475	1.215	0.28	0.0598461410717284	0.094628394317103	0	0.0251	0.0133	0.0133	TRUE	0.0446
CNAG_06658	1977	1253	1320	948	765	628	760	833	816	1560	1446	1285	1116.85	803	1430	1.783	0.834	2.2832782476866e-10	1.49794546801279e-09	0.0043	0.0185	0.0115	0.0115	TRUE	0.0931
CNAG_06659	2671	1524	1374	688	556	532	1027	1014	849	1132	1051	1088	1027.03	963	1090	1.132	0.179	0.187943301355261	0.255351193521373	0.0059	0.0189	0.0122	0.0122	TRUE	0.1288
CNAG_06660	881	571	768	311	268	236	339	380	475	512	507	483	449.12	398	501	1.26	0.334	0.0596875650310502	0.094399679863577	0.015	0.0248	0.0201	0.0201	TRUE	0.3379
CNAG_06661	2360	1540	1714	472	364	331	908	1024	1059	777	688	677	855.6	997	714	0.717	-0.48	0.000576485351886884	0.0014534379574916	0.0052	0.0198	0.0124	0.0124	TRUE	0.0758
CNAG_06662	17	11	11	15	8	7	7	7	7	25	15	14	12.46	7	18	2.646	1.404	0.030908884062445	0.0525117842294284	0	0.3912	0.214	0.214	TRUE	0.398
CNAG_06663	10081	4172	4735	1173	1030	1201	3877	2775	2927	1931	1947	2457	2652.32	3193	2112	0.661	-0.597	0.000458573464197177	0.00117450958687236	0.027	0.0161	0.0204	0.0204	TRUE	0.4302
CNAG_06664	2917	1964	1596	602	540	438	1122	1306	986	991	1021	896	1053.76	1138	969	0.852	-0.231	0.126920794641125	0.183305639460895	0.0108	0.0188	0.0153	0.0153	TRUE	0.1995
CNAG_06665	1156	505	616	163	146	135	445	336	381	268	276	276	330.29	387	273	0.705	-0.504	0.00545908712397564	0.0112553189653736	0.0105	0.0285	0.0196	0.0196	TRUE	0.2054
CNAG_06666	16949	10187	5665	11108	10003	9553	6519	6775	3502	18283	18911	19545	12255.82	5599	18913	3.378	1.756	5.08338496431103e-16	5.46826982589458e-15	0.0533	0.0147	0.0337	0.0337	TRUE	1.311
CNAG_06667	1112	647	651	313	269	259	428	430	402	515	509	530	469.01	420	518	1.232	0.301	0.0310337642111412	0.0526843236620501	0	0.0243	0.0116	0.0116	TRUE	0.0159
CNAG_06668	24919	15619	9825	3861	3780	3913	9584	10388	6073	6355	7146	8006	7925.38	8682	7169	0.826	-0.276	0.1601070188471	0.222756162333565	0.0414	0.0149	0.0277	0.0277	TRUE	0.8447
CNAG_06669	1723	1547	1915	546	482	410	663	1029	1184	899	911	839	920.67	959	883	0.922	-0.117	0.575538921025514	0.654983588209892	0.0442	0.0194	0.0301	0.0301	TRUE	0.6319
CNAG_06670	4626	2879	2555	765	645	663	1779	1915	1579	1259	1219	1356	1518.05	1758	1278	0.727	-0.46	0.000427050171207353	0.00110126294150389	0.0058	0.0174	0.0114	0.0114	TRUE	0.0952
CNAG_06671	4354	2430	2142	818	688	649	1675	1616	1324	1346	1301	1328	1431.61	1538	1325	0.861	-0.216	0.115443987170727	0.168286491945799	0.008	0.0176	0.0126	0.0126	TRUE	0.1797
CNAG_06672	540	267	110	360	379	441	208	178	68	593	717	902	444.1	151	737	4.866	2.283	4.95903942545062e-12	3.80604871871788e-11	0.1689	0.0249	0.0756	0.0756	TRUE	0.7004
CNAG_06673	6790	3190	2879	979	955	929	2611	2122	1780	1611	1805	1901	1971.71	2171	1772	0.816	-0.294	0.0760462766517934	0.116889457216875	0.0212	0.0167	0.0191	0.0191	TRUE	0.2537
CNAG_06674	1692	985	1037	431	335	321	651	655	641	709	633	657	657.72	649	666	1.028	0.039	0.762624707003193	0.815822949454492	0	0.0214	0.0105	0.0105	TRUE	0.0375
CNAG_06675	3785	2284	2241	697	621	641	1456	1519	1385	1147	1174	1311	1332.12	1453	1211	0.833	-0.264	0.0310902064031457	0.0527669243160828	0.0026	0.0178	0.0099	0.0099	TRUE	0.0614
CNAG_06676	829	690	860	274	236	228	319	459	532	451	446	466	445.49	437	454	1.043	0.061	0.770980228238296	0.823213015089166	0.0336	0.0248	0.0288	0.0288	TRUE	0.5237
CNAG_06677	0	1	3	0	1	0	0	1	2	0	2	0	0.73	1	1	0.804	-0.315	0.915018478280207	0.935165167743171	0	6.4068	4.9389	4.9389	TRUE	0.5342
CNAG_06678	2316	1445	1556	514	424	374	891	961	962	846	802	765	871.06	938	804	0.859	-0.22	0.0809484591743719	0.123500159348203	0.0013	0.0197	0.01	0.01	TRUE	0.0244
CNAG_06679	5533	3411	3811	927	807	694	2128	2269	2356	1526	1526	1420	1870.61	2251	1491	0.663	-0.594	1.80896145501963e-07	7.98133579470576e-07	0.0018	0.0168	0.0086	0.0086	TRUE	0.028
CNAG_06680	1545	906	1132	357	285	306	594	603	700	588	539	626	608.16	632	584	0.924	-0.114	0.443957453572514	0.528844745053392	0.0056	0.022	0.0139	0.0139	TRUE	0.1039
CNAG_06681	1405	1066	994	568	451	388	540	709	614	935	853	794	740.86	621	861	1.388	0.473	0.00268123760559819	0.00594592514827844	0.0118	0.0206	0.0163	0.0163	TRUE	0.1818
CNAG_06683	5403	3059	2886	1120	1057	946	2078	2035	1784	1843	1998	1935	1945.61	1966	1925	0.979	-0.03	0.803604507643755	0.849614313307602	0.004	0.0167	0.0099	0.0099	TRUE	0.0792
CNAG_06684	734	377	677	257	224	160	282	251	418	423	423	327	354.22	317	391	1.235	0.305	0.186766527388171	0.254261136849909	0.0448	0.0276	0.0352	0.0352	TRUE	0.9054
CNAG_06685	3635	2126	2620	742	640	584	1398	1414	1619	1221	1210	1195	1342.93	1477	1209	0.819	-0.289	0.0193842150699301	0.0347715260796496	0.0035	0.0178	0.01	0.01	TRUE	0.0858
CNAG_06686	2019	1414	1816	318	293	264	777	940	1122	523	554	540	742.82	946	539	0.57	-0.811	2.40592390692307e-06	9.17038600518427e-06	0.0179	0.0206	0.0193	0.0193	TRUE	0.1318
CNAG_06687	6257	3876	3646	640	510	461	2407	2578	2254	1053	964	943	1699.8	2413	987	0.409	-1.289	1.5691388427655e-25	3.03830112497765e-24	0.0029	0.0171	0.0099	0.0099	TRUE	0.0434
CNAG_06688	15653	9839	8934	5000	4106	3635	6020	6544	5522	8230	7763	7437	6919.28	6029	7810	1.296	0.374	0.00122227931518056	0.00290388316963293	0.0047	0.015	0.0095	0.0095	TRUE	0.068
CNAG_06689	3249	3149	3332	553	431	418	1250	2094	2060	910	815	855	1330.63	1801	860	0.478	-1.065	1.39313724718144e-07	6.23187532947102e-07	0.042	0.0178	0.0283	0.0283	TRUE	0.8783
CNAG_06690	3322	2157	2170	810	660	606	1278	1435	1341	1333	1248	1240	1312.4	1351	1274	0.943	-0.084	0.480909182388392	0.563606411795525	0.0021	0.0179	0.0093	0.0093	TRUE	0.0352
CNAG_06691	5090	2857	2661	996	1021	887	1958	1900	1645	1639	1930	1815	1814.5	1834	1795	0.978	-0.032	0.807777667367021	0.852961865339093	0.0071	0.0169	0.0119	0.0119	TRUE	0.099
CNAG_06692	1837	1008	1154	484	332	372	707	670	713	797	628	761	712.61	697	729	1.046	0.065	0.656712312535488	0.726025993809625	0.005	0.0209	0.0136	0.0136	TRUE	0.1686
CNAG_06693	799	522	556	1236	1005	885	307	347	344	2034	1900	1811	1123.87	333	1915	5.767	2.528	1.98977509916155e-86	3.54860680184679e-84	0.0029	0.0185	0.0105	0.0105	TRUE	0.0556
CNAG_06694	689	435	446	668	512	538	265	289	276	1099	968	1101	666.36	277	1056	3.822	1.934	4.48567435799951e-45	1.92401361545333e-43	0.0019	0.0213	0.0117	0.0117	TRUE	0.0623
CNAG_06695	851	749	691	1190	1026	911	327	498	427	1959	1940	1864	1169.13	417	1921	4.611	2.205	1.10486011524625e-38	3.80083096498673e-37	0.0211	0.0183	0.0196	0.0196	TRUE	0.4378
CNAG_06696	11522	9027	8693	2806	2214	1895	4431	6004	5373	4618	4186	3877	4748.3	5269	4227	0.802	-0.317	0.0308614440440214	0.0524574884089122	0.0148	0.0153	0.0153	0.0153	TRUE	0.2372
CNAG_06697	1154	974	1021	356	303	255	444	648	631	586	573	522	567.21	574	560	0.977	-0.033	0.859293576149706	0.892735340127265	0.0231	0.0226	0.0228	0.0228	TRUE	0.4828
CNAG_06698	3308	1841	1952	662	561	563	1272	1224	1207	1090	1061	1152	1167.56	1234	1101	0.891	-0.166	0.152843080141418	0.214492928035957	0	0.0183	0.0087	0.0087	TRUE	0.019
CNAG_06699	159667	104290	106189	35886	32157	31146	61409	69364	65636	59066	60794	63724	63332.11	65470	61195	0.935	-0.097	0.344943932809507	0.426846643948072	0.0026	0.0144	0.0076	0.0076	TRUE	0.0361
CNAG_06703	548	106	107	76	54	48	211	71	66	125	102	98	112.13	116	108	0.933	-0.1	0.817865571506577	0.860931186408834	0.2263	0.0562	0.1238	0.1238	TRUE	5.8358
CNAG_06704	420	390	564	337	302	278	162	259	349	555	571	569	410.66	257	565	2.207	1.142	7.15924770389196e-06	2.50999594874681e-05	0.07	0.0257	0.0439	0.0439	TRUE	0.5504
CNAG_06705	171	121	170	257	259	190	66	80	105	423	490	389	258.79	84	434	5.207	2.38	2.80343974003401e-26	5.5879150347678e-25	0.0286	0.0325	0.0309	0.0309	TRUE	0.5166
CNAG_06706	519	436	429	127	128	112	200	290	265	209	242	229	239.16	252	227	0.903	-0.148	0.488976193577047	0.571737692179373	0.0207	0.0339	0.0277	0.0277	TRUE	0.3958
CNAG_06707	170	112	237	100	73	68	65	74	146	165	138	139	121.35	95	147	1.549	0.631	0.0608992825476099	0.0960694687674936	0.1006	0.053	0.0725	0.0725	TRUE	2.3043
CNAG_06708	650	378	504	132	112	99	250	251	312	217	212	203	240.75	271	211	0.778	-0.362	0.0600331949233282	0.0948577668443449	0.0082	0.0338	0.0213	0.0213	TRUE	0.197
CNAG_06709	2116	1140	1291	397	387	341	814	758	798	653	732	698	742.13	790	694	0.878	-0.188	0.148046952028526	0.209023790395275	7e-04	0.0206	0.0104	0.0104	TRUE	0.0315
CNAG_06710	3550	2741	3220	812	696	590	1365	1823	1990	1336	1316	1207	1506.36	1726	1286	0.746	-0.423	0.0104393430975413	0.0200247461568179	0.0203	0.0174	0.0188	0.0188	TRUE	0.4101
CNAG_06711	1791	888	1105	399	339	334	689	591	683	657	641	683	657.24	654	660	1.009	0.012	0.929973445640074	0.946452927031503	0.0036	0.0214	0.0122	0.0122	TRUE	0.0851
CNAG_06712	3752	2510	2967	880	726	726	1443	1669	1834	1448	1373	1485	1542.12	1649	1435	0.871	-0.199	0.143139443712277	0.203451344387186	0.008	0.0173	0.0125	0.0125	TRUE	0.1465
CNAG_06713	5062	3010	3574	772	697	605	1947	2002	2209	1271	1318	1238	1664.02	2053	1276	0.622	-0.686	6.40342152764523e-09	3.4940408770412e-08	0.0026	0.0171	0.0092	0.0092	TRUE	0.054
CNAG_06714	2050	2080	2651	601	441	400	788	1383	1639	989	834	818	1075.3	1270	880	0.694	-0.527	0.0281894594291467	0.0484996107010224	0.0728	0.0187	0.0403	0.0403	TRUE	0.4743
CNAG_06715	164	89	105	21	20	14	63	59	65	35	38	29	48.03	62	34	0.541	-0.887	0.0130819299810638	0.0245381232996594	0	0.1121	0.0601	0.0601	TRUE	0.0778
CNAG_06716	5882	2121	2929	797	713	630	2262	1411	1810	1312	1348	1289	1572.02	1828	1316	0.72	-0.474	0.0078658555007631	0.015518748974868	0.0264	0.0173	0.0221	0.0221	TRUE	0.1616
CNAG_06717	2905	1308	1439	700	710	643	1117	870	889	1152	1342	1316	1114.45	959	1270	1.323	0.403	0.00809754693473567	0.0159387381866697	0.0122	0.0185	0.0157	0.0157	TRUE	0.2555
CNAG_06718	183	82	58	60	60	48	70	55	36	99	113	98	78.53	54	103	1.919	0.94	0.0043233936325987	0.00915899926480818	0.0511	0.0741	0.0641	0.0641	TRUE	0.4986
CNAG_06722	434	195	174	176	159	143	167	130	108	290	301	293	214.5	135	295	2.175	1.121	3.70260397061781e-07	1.56632628644675e-06	0.0223	0.0362	0.0298	0.0298	TRUE	0.5158
CNAG_06723	15193	8340	8504	4490	4058	3834	5843	5547	5256	7390	7672	7844	6592.16	5549	7635	1.376	0.46	7.37407479997006e-06	2.57598478965964e-05	0.0016	0.015	0.0074	0.0074	TRUE	0.0265
CNAG_06724	1144	741	815	262	257	204	440	493	504	431	486	417	461.85	479	445	0.93	-0.105	0.494674950788662	0.577504244874205	0.0038	0.0245	0.0144	0.0144	TRUE	0.0715
CNAG_06725	1443	747	974	278	252	223	555	497	602	458	476	456	507.35	551	463	0.84	-0.251	0.0954957634245256	0.142832661383361	0.0044	0.0236	0.0138	0.0138	TRUE	0.0868
CNAG_06726	1685	986	876	360	284	247	648	656	541	593	537	505	580.02	615	545	0.887	-0.174	0.262319288036135	0.338294541393128	0.0075	0.0224	0.0151	0.0151	TRUE	0.13
CNAG_06727	1029	642	586	598	514	483	396	427	362	984	972	988	688.2	395	981	2.485	1.313	1.68887211855876e-22	2.76461022885814e-21	0.0018	0.0211	0.0114	0.0114	TRUE	0.0603
CNAG_06728	3239	2658	2704	764	567	566	1246	1768	1671	1257	1072	1158	1362.07	1562	1162	0.745	-0.425	0.0104874835139776	0.0201113966537143	0.0201	0.0177	0.0189	0.0189	TRUE	0.3839
CNAG_06729	1325	744	876	350	320	276	510	495	541	576	605	565	548.61	515	582	1.129	0.176	0.198511257051625	0.267457413327806	0	0.0229	0.0113	0.0113	TRUE	0.023
CNAG_06730	16437	10099	9488	2840	2391	1910	6322	6717	5865	4674	4520	3908	5334.3	6301	4367	0.693	-0.528	1.64904313250488e-05	5.44352913248201e-05	0.0063	0.0152	0.0106	0.0106	TRUE	0.1023
CNAG_06731	14	7	5	2	3	2	5	5	3	3	6	4	4.36	4	4	0.984	-0.023	0.982891820993263	0.987115867052659	0	1.0908	0.5478	0.5478	TRUE	0.1767
CNAG_06732	6161	4009	2821	1888	1697	1564	2370	2666	1744	3108	3208	3200	2715.89	2260	3172	1.403	0.489	0.00310634661051812	0.00680624344632439	0.0213	0.016	0.0193	0.0193	TRUE	0.4845
CNAG_06733	2403	1466	1332	358	329	328	924	975	823	589	622	671	767.48	907	627	0.691	-0.534	0.000156107663519898	0.000436084763262302	0.0048	0.0204	0.0126	0.0126	TRUE	0.0786
CNAG_06734	903	600	699	164	128	144	347	399	432	270	242	295	330.83	393	269	0.685	-0.546	0.00232632110169099	0.00521690208675044	0.0085	0.0285	0.019	0.019	TRUE	0.1259
CNAG_06737	6249	3569	3229	1013	854	845	2403	2374	1996	1667	1615	1729	1963.95	2258	1670	0.74	-0.435	0.00061521528824009	0.00154361866286675	0.0058	0.0167	0.011	0.011	TRUE	0.1249
CNAG_06738	4697	3060	3272	874	717	637	1807	2035	2022	1439	1356	1303	1660.25	1955	1366	0.699	-0.516	1.79000567673841e-05	5.86882848149791e-05	0.0031	0.0171	0.0096	0.0096	TRUE	0.0541
CNAG_06739	5967	3237	3145	1142	1040	981	2295	2153	1944	1880	1966	2007	2040.79	2131	1951	0.915	-0.128	0.286626584271407	0.364372230652284	0.004	0.0166	0.0098	0.0098	TRUE	0.0714
CNAG_06740	4361	2813	2809	947	870	697	1677	1871	1736	1559	1645	1426	1652.33	1761	1543	0.877	-0.19	0.117557236851976	0.171072663548602	0.0032	0.0171	0.0099	0.0099	TRUE	0.0515
CNAG_06741	2687	1531	1954	529	529	430	1033	1018	1208	871	1000	880	1001.68	1086	917	0.844	-0.245	0.0798637879333163	0.122037630400019	0.0063	0.019	0.0128	0.0128	TRUE	0.1146
CNAG_06742	2436	1928	2833	752	628	523	937	1282	1751	1238	1187	1070	1244.23	1323	1165	0.881	-0.183	0.391340391364287	0.474817539769199	0.049	0.0181	0.0318	0.0318	TRUE	0.2499
CNAG_06743	481	377	415	147	133	96	185	251	257	242	251	196	230.34	231	230	1	0	0.998896319480524	0.999043736292726	0.0217	0.0347	0.0288	0.0288	TRUE	0.3642
CNAG_06744	2796	1626	1956	394	333	282	1075	1081	1209	648	630	577	870.14	1122	618	0.552	-0.858	1.49533654359922e-10	1.00038457610779e-09	0.003	0.0197	0.0112	0.0112	TRUE	0.0555
CNAG_06745	45719	25308	26417	4366	3946	4174	17584	16832	16328	7186	7460	8540	12321.82	16915	7729	0.457	-1.13	3.99009845604081e-23	6.70990005870685e-22	0.0048	0.0147	0.0092	0.0092	TRUE	0.1024
CNAG_06746	42757	21060	24146	5474	4780	4502	16445	14007	14925	9010	9037	9211	12105.69	15126	9086	0.601	-0.735	1.22013431133325e-11	8.98788068250589e-11	0.0033	0.0147	0.0084	0.0084	TRUE	0.0714
