Id	WT30_a	WT30_b	WT30_c	WTST30_a	WTST30_b	WTST30_c	norm.WT30_a	norm.WT30_b	norm.WT30_c	norm.WTST30_a	norm.WTST30_b	norm.WTST30_c	baseMean	WT	WTST30	FoldChange	log2FoldChange	pvalue	padj	dispGeneEst	dispFit	dispMAP	dispersion	betaConv	maxCooks
CNAG_05212	360	196	165	126	105	104	138	130	102	207	199	213	164.91	123	206	1.665	0.735	0.000754620401996341	0.00186304643509261	0.0101	0.0428	0.0276	0.0276	TRUE	0.2519
CNAG_01499	1496	977	1017	506	454	400	575	650	629	833	858	818	727.22	618	836	1.355	0.438	0.000760616577803909	0.00187716625920506	0.0018	0.0208	0.0107	0.0107	TRUE	0.0449
CNAG_05410	3306	1757	1398	904	895	849	1272	1169	864	1488	1692	1737	1370.2	1102	1639	1.487	0.572	0.000767829340414846	0.00189358786025888	0.0228	0.0177	0.02	0.02	TRUE	0.4283
CNAG_06103	14144	7828	6754	3957	3716	3285	5440	5206	4175	6513	7025	6721	5846.7	4940	6753	1.367	0.451	0.000767592133136446	0.00189358786025888	0.0098	0.0151	0.0127	0.0127	TRUE	0.2243
CNAG_04236	3290	1745	2291	1040	903	849	1265	1161	1416	1712	1707	1737	1499.67	1281	1719	1.342	0.424	0.000778764853154997	0.00191915978539324	0.0048	0.0174	0.0107	0.0107	TRUE	0.1025
CNAG_07313	521	268	445	224	183	171	200	178	275	369	346	350	286.37	218	355	1.63	0.705	0.000782658200226662	0.00192735269728782	0.0244	0.0307	0.0278	0.0278	TRUE	0.594
CNAG_03092	2379	1326	1413	722	601	572	915	882	873	1188	1136	1170	1027.53	890	1165	1.309	0.388	0.000784070148379487	0.00193012836744198	0	0.0189	0.0085	0.0085	TRUE	0.0074
CNAG_05230	718	434	541	257	229	222	276	289	334	423	433	454	368.22	300	437	1.458	0.544	0.000787040729820198	0.00193603449219292	0.0046	0.0271	0.0159	0.0159	TRUE	0.1188
CNAG_05302	438	228	436	192	203	169	168	152	269	316	384	346	272.53	196	349	1.774	0.827	0.000791819440070983	0.00194567090114614	0.0514	0.0315	0.0397	0.0397	TRUE	1.1878
CNAG_05969	1477	730	799	470	466	309	568	486	494	774	881	632	639.04	516	762	1.477	0.563	0.000791690843299996	0.00194567090114614	0.0148	0.0216	0.0185	0.0185	TRUE	0.1827
CNAG_05238	152	105	107	78	64	51	58	70	66	128	121	104	91.36	65	118	1.829	0.871	0.000814845351637852	0.00199738653827552	0	0.0657	0.0367	0.0367	TRUE	0.0843
CNAG_07417	201	112	110	77	74	59	77	74	68	127	140	121	101.19	73	129	1.76	0.816	0.00083825298918334	0.00205158559324503	0	0.0607	0.0321	0.0321	TRUE	0.047
CNAG_06589	1754	979	1250	628	525	431	675	651	773	1034	993	882	834.39	700	970	1.387	0.472	0.000862610447505995	0.00210739401685225	0.0057	0.0199	0.0131	0.0131	TRUE	0.0995
CNAG_01848	5207	2944	2518	1504	1310	1285	2003	1958	1556	2475	2477	2629	2183.04	1839	2527	1.374	0.458	0.000871386566323448	0.00212730070604251	0.0088	0.0164	0.0131	0.0131	TRUE	0.2191
CNAG_05277	4206	2732	3111	1625	1202	1126	1618	1817	1923	2675	2272	2304	2101.41	1786	2417	1.354	0.438	0.000881618832645312	0.00215073103989823	0.0073	0.0165	0.0119	0.0119	TRUE	0.1055
CNAG_01571	497	324	391	211	187	143	191	215	242	347	354	293	273.62	216	331	1.537	0.62	0.000890116918132891	0.00216990012740525	0.009	0.0315	0.021	0.021	TRUE	0.1246
CNAG_00048	220	103	102	70	71	73	85	69	63	115	134	149	102.49	72	133	1.832	0.874	0.000893033566500827	0.00217544517619558	0.0131	0.0601	0.039	0.039	TRUE	0.2627
CNAG_05093	48	19	19	24	24	19	18	13	12	40	45	39	27.77	14	41	2.854	1.513	0.000900380794052295	0.00219255502741373	0	0.1835	0.1082	0.1082	TRUE	0.5114
CNAG_00405	2024	1072	1120	656	590	425	778	713	692	1080	1115	870	874.73	728	1022	1.404	0.489	0.000926585449077842	0.00225070594566328	0.0086	0.0197	0.0144	0.0144	TRUE	0.195
CNAG_05259	170	114	109	73	61	66	65	76	67	120	115	135	96.51	69	123	1.778	0.83	0.000928027309301147	0.00225340060019128	0	0.063	0.0338	0.0338	TRUE	0.0604
CNAG_02770	856	440	590	302	241	232	329	293	365	497	456	475	402.32	329	476	1.447	0.533	0.000930534856722907	0.00225787136556074	0.0053	0.026	0.0159	0.0159	TRUE	0.1046
CNAG_06491	66	35	101	63	50	44	25	23	62	104	95	90	66.56	37	96	2.608	1.383	0.000947873338181887	0.00229829610477948	0.1438	0.0849	0.109	0.109	TRUE	3.0848
CNAG_05355	14888	8947	7976	4736	3819	3391	5726	5951	4930	7795	7220	6938	6426.62	5536	7318	1.322	0.403	0.000948450027780866	0.00229887190209976	0.0062	0.015	0.0105	0.0105	TRUE	0.1117
CNAG_02077	920	361	634	342	284	238	354	240	392	563	537	487	428.76	329	529	1.609	0.686	0.000953602656927465	0.00231053457490076	0.0326	0.0253	0.0285	0.0285	TRUE	0.6367
CNAG_01208	2209	1521	1426	784	636	590	850	1012	881	1290	1202	1207	1073.76	914	1233	1.35	0.433	0.000954794721401385	0.00231259607824774	0.0046	0.0187	0.0113	0.0113	TRUE	0.1039
CNAG_03882	3303	1462	1406	849	781	922	1270	972	869	1397	1477	1886	1312.02	1037	1587	1.528	0.612	0.000973789460522771	0.00235776033367732	0.0327	0.0179	0.0239	0.0239	TRUE	0.4717
CNAG_04497	1076	731	793	410	366	291	414	486	490	675	692	595	558.72	463	654	1.414	0.5	0.000983416017962514	0.00237682252272894	0.0062	0.0227	0.0146	0.0146	TRUE	0.1078
CNAG_01454	1661	1370	1278	711	582	543	639	911	790	1170	1100	1111	953.58	780	1127	1.447	0.533	0.000984166214923748	0.00237778767862326	0.016	0.0192	0.0177	0.0177	TRUE	0.3074
CNAG_02427	1957	1202	1209	602	516	537	753	799	747	991	976	1099	894.08	766	1022	1.333	0.414	0.00100265689202323	0.00241987384517145	0.0011	0.0196	0.0102	0.0102	TRUE	0.0499
CNAG_04880	1398	863	933	495	408	345	538	574	577	815	771	706	663.38	563	764	1.359	0.443	0.00100945347659413	0.00243540982943339	0.0013	0.0214	0.0114	0.0114	TRUE	0.0502
CNAG_07794	6081	3173	2580	1698	1617	1393	2339	2110	1595	2795	3057	2850	2457.62	2015	2901	1.439	0.525	0.00101396013545871	0.0024454120419942	0.0184	0.0162	0.018	0.018	TRUE	0.4038
CNAG_03478	289	316	456	232	193	214	111	210	282	382	365	438	297.96	201	395	1.969	0.977	0.00102167923755854	0.00246140070847288	0.1056	0.0301	0.0601	0.0601	TRUE	0.6561
CNAG_06783	123	43	56	55	38	39	47	29	35	91	72	80	58.78	37	81	2.175	1.121	0.00103851044736949	0.00250017239851618	0.0286	0.0942	0.0653	0.0653	TRUE	0.6239
CNAG_06866	4526	2024	2228	1118	1135	1272	1741	1346	1377	1840	2146	2602	1842.07	1488	2196	1.474	0.56	0.0010404974053434	0.0025040663764248	0.0253	0.0168	0.0204	0.0204	TRUE	0.2267
CNAG_04744	14056	6324	4242	3636	3425	4125	5406	4206	2622	5985	6475	8440	5522.25	4078	6967	1.708	0.772	0.00104758882833634	0.00251844962385079	0.0757	0.0151	0.0398	0.0398	TRUE	0.4964
CNAG_03540	2067	1621	1776	1052	796	606	795	1078	1098	1732	1505	1240	1241.19	990	1492	1.509	0.593	0.00107464133028257	0.00258041272261849	0.027	0.0181	0.0228	0.0228	TRUE	0.2177
CNAG_03442	571	339	469	220	198	184	220	225	290	362	374	376	307.98	245	371	1.516	0.6	0.00108307170276475	0.00259803722701752	0.0111	0.0296	0.0207	0.0207	TRUE	0.2942
CNAG_00144	439	209	238	155	118	114	169	139	147	255	223	233	194.4	152	237	1.561	0.643	0.0011265134422983	0.00269480465882655	0	0.0385	0.0223	0.0223	TRUE	0.1175
CNAG_01382	1272	674	846	425	337	329	489	448	523	700	637	673	578.36	487	670	1.376	0.461	0.00112879435584647	0.00269835603159489	0.0027	0.0224	0.0125	0.0125	TRUE	0.0552
CNAG_02539	6801	3820	3753	2090	1662	1514	2616	2541	2320	3440	3142	3098	2859.31	2492	3227	1.295	0.373	0.00112866766519132	0.00269835603159489	0.003	0.0159	0.009	0.009	TRUE	0.0445
CNAG_01915	13897	8219	7511	3994	3385	3762	5345	5466	4643	6574	6400	7697	6020.71	5151	6890	1.337	0.419	0.00114530698425783	0.00273589898918411	0.0087	0.0151	0.0118	0.0118	TRUE	0.1273
CNAG_05300	1211	785	446	418	362	361	466	522	276	688	684	739	562.42	421	704	1.67	0.74	0.00116333118722001	0.0027750423990813	0.0532	0.0226	0.0354	0.0354	TRUE	1.0718
CNAG_05182	1334	1079	1110	636	495	415	513	718	686	1047	936	849	791.42	639	944	1.48	0.566	0.00116561382310491	0.00277950910597537	0.0207	0.0202	0.0205	0.0205	TRUE	0.3638
CNAG_02470	2856	1516	1278	764	731	772	1098	1008	790	1257	1382	1579	1185.94	965	1406	1.455	0.541	0.00118101036936412	0.00281523294870934	0.0189	0.0183	0.0191	0.0191	TRUE	0.3047
CNAG_07547	3010	2485	3356	1734	1396	1099	1158	1653	2074	2854	2639	2249	2104.43	1628	2581	1.586	0.665	0.00119962035709195	0.00285758423902008	0.046	0.0165	0.0299	0.0299	TRUE	0.3855
CNAG_01268	31	17	28	18	21	24	12	11	17	30	40	49	26.49	13	40	2.917	1.544	0.00120645631113077	0.00287285819414379	0	0.1916	0.12	0.12	TRUE	0.1081
CNAG_02448	107	40	73	44	46	41	41	27	45	72	87	84	59.36	38	81	2.143	1.1	0.00121319332598595	0.00288687189965127	0.0241	0.0934	0.0645	0.0645	TRUE	0.5287
CNAG_03038	2676	1610	2224	960	944	757	1029	1071	1375	1580	1785	1549	1398.04	1158	1638	1.415	0.5	0.00122248468097429	0.00290388316963293	0.0152	0.0177	0.0165	0.0165	TRUE	0.3226
CNAG_06688	15653	9839	8934	5000	4106	3635	6020	6544	5522	8230	7763	7437	6919.28	6029	7810	1.296	0.374	0.00122227931518056	0.00290388316963293	0.0047	0.015	0.0095	0.0095	TRUE	0.068
CNAG_04096	159	105	134	82	67	58	61	70	83	135	127	119	99.02	71	127	1.787	0.838	0.00122977938014216	0.00291916457415882	0	0.0617	0.0372	0.0372	TRUE	0.204
CNAG_03929	1083	562	644	332	290	263	417	374	398	546	548	538	470.2	396	544	1.373	0.457	0.00123080750295949	0.00292058208948056	0	0.0243	0.012	0.012	TRUE	0.0283
CNAG_05673	1981	1728	2131	1107	856	776	762	1149	1317	1822	1618	1588	1376.07	1076	1676	1.559	0.641	0.00127871729178268	0.00302473545773516	0.0409	0.0177	0.0277	0.0277	TRUE	0.7982
CNAG_07703	521	440	551	300	210	235	200	293	341	494	397	481	367.53	278	457	1.65	0.722	0.00128237766778006	0.00303022086978573	0.0411	0.0271	0.0332	0.0332	TRUE	0.7211
CNAG_01231	2818	2150	1737	1038	848	841	1084	1430	1074	1708	1603	1721	1436.63	1196	1677	1.404	0.489	0.00129188211289063	0.00305161557304281	0.0141	0.0176	0.0159	0.0159	TRUE	0.3529
CNAG_01115	8069	5497	4334	2475	2359	2172	3103	3656	2679	4074	4460	4444	3735.94	3146	4326	1.375	0.459	0.00130465544945979	0.00307964123336433	0.013	0.0156	0.0144	0.0144	TRUE	0.2441
CNAG_06829	9465	5100	3915	2667	2410	2281	3640	3392	2420	4390	4556	4667	3844.16	3151	4538	1.44	0.526	0.00130960000793379	0.00308916089584661	0.021	0.0155	0.019	0.019	TRUE	0.5016
CNAG_03012	154695	37720	41840	55778	50637	62656	59497	25088	25861	91806	95732	128192	71029.43	36815	105243	2.859	1.515	0.00131748188961757	0.00310667180443225	0.1604	0.0144	0.0584	0.1604	TRUE	3.5576
CNAG_05868	104	57	103	58	54	45	40	38	64	95	102	92	71.87	47	96	2.052	1.037	0.00132798658320134	0.00312817694624799	0.0341	0.0797	0.0597	0.0597	TRUE	0.8449
CNAG_06413	260	169	249	130	114	94	100	112	154	214	216	192	164.69	122	207	1.703	0.768	0.00132798320112927	0.00312817694624799	0.0247	0.0428	0.0346	0.0346	TRUE	0.5642
CNAG_05830	1984	1125	1343	624	542	499	763	748	830	1027	1025	1021	902.35	780	1024	1.313	0.392	0.00135387485987772	0.00318583677964975	0	0.0195	0.0095	0.0095	TRUE	0.0368
CNAG_02258	2422	2189	2448	1235	1026	948	932	1456	1513	2033	1940	1940	1635.43	1300	1971	1.517	0.601	0.00136689617926442	0.00321536112699583	0.0343	0.0172	0.0247	0.0247	TRUE	0.7533
CNAG_05728	29	7	16	16	17	16	11	5	10	26	32	33	19.48	9	30	3.487	1.802	0.00138431144797103	0.00325293990391804	0	0.2554	0.1667	0.1667	TRUE	0.6226
CNAG_01084	585	374	435	232	192	164	225	249	269	382	363	336	303.83	248	360	1.459	0.545	0.00139630433944616	0.00327884771601754	0.0041	0.0298	0.0172	0.0172	TRUE	0.078
CNAG_08018	3214	2290	2221	1118	993	865	1236	1523	1373	1840	1877	1770	1603.21	1377	1829	1.329	0.41	0.0013980262938766	0.00328175413702864	0.0057	0.0172	0.0112	0.0112	TRUE	0.1036
CNAG_02353	471	262	334	170	154	131	181	174	206	280	291	268	233.47	187	280	1.494	0.579	0.00139930181175344	0.00328361093429814	0	0.0344	0.0189	0.0189	TRUE	0.0886
CNAG_00300	2953	2031	2082	1132	826	810	1136	1351	1287	1863	1562	1657	1475.91	1258	1694	1.348	0.431	0.00141308277415697	0.00331136305686783	0.007	0.0175	0.0124	0.0124	TRUE	0.0922
CNAG_02699	3856	2615	3172	1596	1387	1016	1483	1739	1961	2627	2622	2079	2085.12	1728	2443	1.415	0.501	0.0014193605650167	0.00332377558711754	0.0172	0.0165	0.0172	0.0172	TRUE	0.2028
CNAG_02921	11527	7998	7846	4058	3397	2900	4433	5319	4850	6679	6422	5933	5606.2	4867	6345	1.304	0.383	0.00142571424903729	0.00333750102443029	0.0057	0.0151	0.0102	0.0102	TRUE	0.0805
CNAG_03013	1451	954	848	470	446	364	558	635	524	774	843	745	679.71	572	787	1.376	0.461	0.0014417547169861	0.00337272064791674	0.0056	0.0212	0.0134	0.0134	TRUE	0.106
CNAG_00732	15099	9150	6145	4595	4286	3696	5807	6086	3798	7563	8103	7562	6486.5	5230	7743	1.48	0.566	0.00147625934409883	0.00344630023250355	0.029	0.015	0.0227	0.0227	TRUE	0.7003
CNAG_02199	770	394	423	249	211	178	296	262	261	410	399	364	332.1	273	391	1.43	0.516	0.00150402520867356	0.00350628787037521	0	0.0284	0.0157	0.0157	TRUE	0.0659
CNAG_06865	666	253	446	197	215	212	256	168	276	324	406	434	310.76	233	388	1.659	0.73	0.00150691152892579	0.00351060138588178	0.0415	0.0294	0.0346	0.0346	TRUE	0.6686
CNAG_08028	1294	687	898	413	361	347	498	457	555	680	682	710	596.98	503	691	1.372	0.456	0.00150689694555648	0.00351060138588178	0.0042	0.0222	0.013	0.013	TRUE	0.0946
CNAG_06143	1206	794	1017	460	384	411	464	528	629	757	726	841	657.42	540	775	1.435	0.521	0.00152361297927227	0.00354585342051104	0.0138	0.0214	0.0178	0.0178	TRUE	0.2449
CNAG_02190	996	613	750	345	293	311	383	408	464	568	554	636	502.07	418	586	1.402	0.487	0.001615107196083	0.00375234194989869	0.006	0.0237	0.015	0.015	TRUE	0.1069
CNAG_00838	455	350	368	185	171	165	175	233	227	304	323	338	266.77	212	322	1.523	0.607	0.00161905048406099	0.00376021423251588	0.0124	0.0319	0.0225	0.0225	TRUE	0.2805
CNAG_01425	341	188	234	136	98	106	131	125	145	224	185	217	171.14	134	209	1.563	0.644	0.00162203829186433	0.0037658627968361	0	0.0418	0.0236	0.0236	TRUE	0.096
CNAG_01290	734	225	274	194	176	208	282	150	169	319	333	426	279.82	200	359	1.784	0.835	0.00163350673973977	0.00379119012849876	0.0709	0.0311	0.0467	0.0467	TRUE	1.507
CNAG_03160	1251	665	689	369	315	308	481	442	426	607	596	630	530.39	450	611	1.357	0.44	0.00163820253376326	0.00380078691246614	0	0.0232	0.012	0.012	TRUE	0.0459
CNAG_06506	1000	602	850	438	329	289	385	400	525	721	622	591	540.76	437	645	1.479	0.564	0.00164555925262016	0.00381654861567652	0.0182	0.023	0.0211	0.0211	TRUE	0.3713
CNAG_04544	529	234	303	148	151	164	203	156	187	244	285	336	235.16	182	288	1.576	0.656	0.00167024839330892	0.00387116052033329	0.0169	0.0343	0.0266	0.0266	TRUE	0.1486
CNAG_04280	40	39	60	42	37	27	15	26	37	69	70	55	45.45	26	65	2.508	1.326	0.00171488671993495	0.00396648030750826	0.0858	0.1177	0.104	0.104	TRUE	0.6671
CNAG_02116	1593	1135	1036	570	449	471	613	755	640	938	849	964	793.1	669	917	1.371	0.455	0.00177078992701472	0.00408602088368361	0.0075	0.0202	0.0139	0.0139	TRUE	0.1485
CNAG_01112	9093	4234	4062	2283	2103	2387	3497	2816	2511	3758	3976	4884	3573.54	2941	4206	1.429	0.515	0.00179022375687457	0.00412664843548944	0.0244	0.0156	0.0193	0.0193	TRUE	0.3347
CNAG_04189	42340	27584	22925	12756	11350	10571	16284	18346	14170	20995	21458	21628	18813.61	16267	21360	1.313	0.393	0.00179318686130777	0.00413066871484799	0.0083	0.0145	0.0114	0.0114	TRUE	0.1555
CNAG_04702	2386	1529	1464	756	685	574	918	1017	905	1244	1295	1174	1092.21	947	1238	1.309	0.388	0.00180101948249722	0.00414589301388712	0.0024	0.0186	0.0101	0.0101	TRUE	0.0504
CNAG_01195	4967	3303	2811	1488	1430	1282	1910	2197	1737	2449	2703	2623	2270.04	1948	2592	1.33	0.412	0.00182760175037148	0.00420280185350103	0.0077	0.0164	0.0121	0.0121	TRUE	0.1504
CNAG_00893	2116	788	779	511	501	561	814	524	482	841	947	1148	792.58	607	979	1.611	0.688	0.00183340001084733	0.00421470552018736	0.0551	0.0202	0.0337	0.0337	TRUE	1.0848
CNAG_06423	1474	632	743	379	363	408	567	420	459	624	686	835	598.56	482	715	1.479	0.565	0.00185026012330917	0.00424914024251652	0.0213	0.0221	0.0218	0.0218	TRUE	0.2874
CNAG_00887	111	73	133	80	76	43	43	49	82	132	144	88	89.46	58	121	2.107	1.075	0.0018579527714507	0.004265361088117	0.0831	0.0668	0.0736	0.0736	TRUE	1.314
CNAG_01927	1076	506	747	331	314	301	414	337	462	545	594	616	494.4	404	585	1.446	0.532	0.00186723113776588	0.00428230978701839	0.0132	0.0238	0.0188	0.0188	TRUE	0.2459
CNAG_03503	1829	1339	1266	654	595	501	703	891	783	1076	1125	1025	933.81	792	1075	1.359	0.443	0.00187918557400429	0.00430535518425526	0.0076	0.0193	0.0134	0.0134	TRUE	0.1413
CNAG_00104	13344	7356	8262	3789	3414	2940	5132	4893	5107	6236	6454	6015	5639.57	5044	6235	1.236	0.306	0.00190436884488959	0.00436010393980295	7e-04	0.0151	0.0068	0.0068	TRUE	0.0115
CNAG_04115	1246	866	939	502	395	339	479	576	580	826	747	694	650.37	545	756	1.389	0.474	0.00195215249715295	0.00446261136232812	0.0085	0.0215	0.0151	0.0151	TRUE	0.1379
CNAG_00231	732	547	640	342	253	244	282	364	396	563	478	499	430.23	347	513	1.484	0.569	0.00196415929643409	0.00448642404497473	0.0179	0.0252	0.0218	0.0218	TRUE	0.333
CNAG_03811	2017	1425	1769	822	681	635	776	948	1093	1353	1287	1299	1126.09	939	1313	1.4	0.485	0.00197360706150261	0.0045064471212275	0.0149	0.0185	0.0167	0.0167	TRUE	0.2841
CNAG_04086	567	200	242	170	151	130	218	133	150	280	285	266	221.99	167	277	1.654	0.726	0.001985634046734	0.00453238192479499	0.0337	0.0355	0.0347	0.0347	TRUE	0.8486
CNAG_07767	569	77	131	171	153	142	219	51	81	281	289	291	202.04	117	287	2.44	1.287	0.0019891103270025	0.00453769231893131	0.2631	0.0376	0.1193	0.1193	TRUE	6.5703
CNAG_00458	2282	1366	1891	897	757	607	878	909	1169	1476	1431	1242	1184.08	985	1383	1.405	0.491	0.00199485565706908	0.00454577565163321	0.0159	0.0183	0.0172	0.0172	TRUE	0.3208
CNAG_00647	1227	470	683	380	349	264	472	313	422	625	660	540	505.34	402	608	1.511	0.595	0.00199436981584528	0.00454577565163321	0.0257	0.0236	0.0245	0.0245	TRUE	0.4428
CNAG_01308	2315	1089	1268	678	601	487	890	724	784	1116	1136	996	941.16	799	1083	1.354	0.437	0.00200569044128184	0.00456739385771742	0.0072	0.0193	0.0132	0.0132	TRUE	0.1213
CNAG_04861	6709	4378	3677	2383	2004	1481	2580	2912	2273	3922	3789	3030	3084.32	2588	3580	1.384	0.469	0.00201409739901108	0.00458499767319385	0.0162	0.0158	0.0162	0.0162	TRUE	0.2176
CNAG_07815	1050	638	564	301	312	281	404	424	349	495	590	575	472.83	392	553	1.409	0.495	0.00203385009728286	0.00462583436966312	0.0073	0.0242	0.0162	0.0162	TRUE	0.1099
CNAG_03133	1060	618	535	318	269	301	408	411	331	523	509	616	466.2	383	549	1.432	0.518	0.00203864384114161	0.00463464921550376	0.0106	0.0244	0.0179	0.0179	TRUE	0.1671
CNAG_05662	341	329	379	170	198	170	131	219	234	280	374	348	264.36	195	334	1.719	0.781	0.00205776430208398	0.00467341443539649	0.0555	0.0321	0.0421	0.0421	TRUE	0.978
CNAG_03451	2363	1416	1444	707	613	578	909	942	893	1164	1159	1183	1041.38	915	1169	1.278	0.354	0.00206204230519112	0.00467999353726732	0	0.0188	0.0084	0.0084	TRUE	0.0081
CNAG_02105	614	248	312	156	169	193	236	165	193	257	320	395	260.85	198	324	1.627	0.703	0.00209177866323252	0.00474271796611802	0.0331	0.0323	0.0333	0.0333	TRUE	0.1497
CNAG_02180	5579	3962	3408	1945	1552	1469	2146	2635	2106	3201	2934	3006	2671.39	2296	3047	1.328	0.409	0.00209335062355387	0.00474469470763364	0.0087	0.0161	0.0123	0.0123	TRUE	0.2026
CNAG_01681	5538	3406	3774	1756	1403	1492	2130	2265	2333	2890	2652	3053	2553.88	2243	2865	1.278	0.354	0.00209475527458022	0.00474521731360724	0.0029	0.0161	0.0091	0.0091	TRUE	0.0506
CNAG_04863	955	583	751	332	321	274	367	388	464	546	607	561	488.86	406	571	1.407	0.492	0.00209816131351863	0.0047508316811613	0.0082	0.0239	0.0162	0.0162	TRUE	0.1821
CNAG_00885	12	4	8	15	7	9	5	3	5	25	13	18	11.43	4	19	4.583	2.196	0.00211010216599185	0.0047762733396549	0	0.4255	0.2522	0.2522	TRUE	0.0914
CNAG_03622	2998	2266	2017	1060	974	829	1153	1507	1247	1745	1841	1696	1531.51	1302	1761	1.353	0.436	0.00214099154181897	0.00483972637722054	0.0098	0.0174	0.0138	0.0138	TRUE	0.2284
CNAG_05005	3910	2442	1581	1274	1099	959	1504	1624	977	2097	2078	1962	1706.99	1368	2046	1.495	0.58	0.0021539402035209	0.00486737337754623	0.0355	0.017	0.0251	0.0251	TRUE	0.7554
CNAG_05280	2361	1275	1390	726	594	523	908	848	859	1195	1123	1070	1000.53	872	1129	1.296	0.374	0.00218139000555867	0.00492388307226403	0.0011	0.019	0.0096	0.0096	TRUE	0.0309
CNAG_02122	683	581	844	411	322	314	263	386	522	676	609	642	516.41	390	642	1.649	0.722	0.00218760998298777	0.00493264332885276	0.0579	0.0234	0.0379	0.0379	TRUE	0.366
CNAG_01779	1951	1220	1246	676	561	450	750	811	770	1113	1061	921	904.31	777	1032	1.328	0.41	0.00219243238737407	0.00494117535391888	0.0037	0.0195	0.0116	0.0116	TRUE	0.1015
CNAG_00823	1035	638	831	377	352	289	398	424	514	621	665	591	535.55	445	626	1.407	0.492	0.00223124135258789	0.00502529832053445	0.0098	0.0231	0.0166	0.0166	TRUE	0.2127
CNAG_00921	3059	1124	1142	747	684	791	1177	748	706	1230	1293	1618	1128.5	877	1380	1.572	0.653	0.0022547776430297	0.00506988324048185	0.0542	0.0185	0.0319	0.0319	TRUE	1.0894
CNAG_02563	2541	2179	2196	1074	957	879	977	1449	1357	1768	1809	1798	1526.55	1261	1792	1.422	0.508	0.00228556813395993	0.00513536515380591	0.0213	0.0174	0.0192	0.0192	TRUE	0.4757
CNAG_03697	1496	918	623	478	422	378	575	611	385	787	798	773	654.83	524	786	1.5	0.585	0.00229651160136255	0.00515687843685685	0.029	0.0215	0.0248	0.0248	TRUE	0.6333
CNAG_06887	1225	530	657	314	336	310	471	353	406	517	635	634	502.67	410	595	1.449	0.535	0.0022999282214713	0.00516283986648261	0.0157	0.0236	0.0199	0.0199	TRUE	0.2075
CNAG_00162	68236	33905	22359	19424	16990	15745	26244	22550	13820	31970	32120	32214	26486.56	20871	32101	1.538	0.621	0.00230772192642568	0.00517861970045922	0.0467	0.0145	0.0299	0.0299	TRUE	1.0692
CNAG_05613	5773	4123	3304	1863	1643	1603	2220	2742	2042	3066	3106	3280	2742.83	2335	3151	1.35	0.432	0.00231837880856055	0.00520081204422867	0.0122	0.016	0.0141	0.0141	TRUE	0.2821
CNAG_07784	47	31	55	35	33	25	18	21	34	58	62	51	40.64	24	57	2.372	1.246	0.00233221086694041	0.00522665113930395	0.045	0.1299	0.093	0.093	TRUE	0.9256
CNAG_06819	5692	3738	2833	1751	1617	1415	2189	2486	1751	2882	3057	2895	2543.42	2142	2945	1.375	0.459	0.00234241789844876	0.00524605621209095	0.0148	0.0161	0.016	0.016	TRUE	0.309
CNAG_02493	2320	1618	1813	897	730	635	892	1076	1121	1476	1380	1299	1207.46	1030	1385	1.347	0.43	0.00240845651356052	0.00538876875740812	0.0089	0.0182	0.0135	0.0135	TRUE	0.1677
CNAG_01953	156	120	213	102	101	80	60	80	132	168	191	164	132.33	91	174	1.933	0.951	0.00242025457835814	0.00541322286387231	0.0794	0.0498	0.0624	0.0624	TRUE	1.6646
CNAG_04671	1469	604	791	397	358	378	565	402	489	653	677	773	593.21	485	701	1.442	0.528	0.00242568040739918	0.00542356849915679	0.0174	0.0222	0.02	0.02	TRUE	0.2666
CNAG_06862	983	601	617	316	274	252	378	400	381	520	518	516	452.15	386	518	1.341	0.423	0.00242696698075354	0.00542465541839273	0	0.0247	0.0115	0.0115	TRUE	0.0105
CNAG_05080	7591	5141	4711	2293	2089	2060	2920	3419	2912	3774	3949	4215	3531.49	3084	3979	1.291	0.368	0.00247911119805603	0.00553390533241953	0.0056	0.0156	0.0103	0.0103	TRUE	0.1102
CNAG_05557	1969	956	1169	599	475	456	757	636	723	986	898	933	822.1	705	939	1.331	0.412	0.00248276661147691	0.00554024014684854	0.0045	0.02	0.012	0.012	TRUE	0.0878
CNAG_04008	341	138	209	124	95	94	131	92	129	204	180	192	154.69	117	192	1.632	0.707	0.0024987980943291	0.00556867960712539	0.017	0.0447	0.0322	0.0322	TRUE	0.3789
CNAG_00658	1048	613	625	344	282	249	403	408	386	566	533	509	467.65	399	536	1.345	0.428	0.00251956672211659	0.00561311757915323	0	0.0243	0.012	0.012	TRUE	0.0277
CNAG_00593	1586	898	943	489	448	351	610	597	583	805	847	718	693.35	597	790	1.324	0.405	0.00252647335779134	0.00562480615826279	6e-04	0.0211	0.0113	0.0113	TRUE	0.0712
CNAG_05925	4548	3050	3113	1458	1282	1181	1749	2029	1924	2400	2424	2416	2156.94	1901	2413	1.27	0.345	0.00253770255571699	0.00564424359044766	0.0028	0.0165	0.0089	0.0089	TRUE	0.0598
CNAG_03851	969	517	551	298	277	216	373	344	341	490	524	442	418.87	353	485	1.377	0.462	0.00254034249376863	0.00564640901287964	0.0018	0.0255	0.0142	0.0142	TRUE	0.0659
CNAG_05421	1756	1049	1071	530	464	427	675	698	662	872	877	874	776.37	678	874	1.289	0.366	0.00257582759974936	0.00571965388057058	0	0.0203	0.0092	0.0092	TRUE	0.0073
